# time, velocity, voltage, acceleration, goal, lastError
15.250000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.260000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.270000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.280000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.290000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.300000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.310000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.320000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.330000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.340000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.350000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.360000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.370000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.380000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.390000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.400000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.410000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.420000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.430000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.440000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.450000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.460000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.470000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.480000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.490000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.500000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.510000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.520000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.530000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.540000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.550000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.560000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.570000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.580000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.590000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.600000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.610000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.620000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.630000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.640000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.650000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.660000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.670000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.680000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.690000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.700000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.710000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.720000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.730000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.740000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.750000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.760000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.770000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.780000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.790000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.800000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.810000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.820000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.830000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.840000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.850000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.860000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.870000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.880000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.890000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.900000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.910000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.920000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.930000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.940000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.950000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.960000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.970000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.980000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
15.990000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.000000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.010000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.020000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.030000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.040000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.050000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.060000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.070000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.080000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.090000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.100000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.110000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.120000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.130000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.140000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.150000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.160000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.170000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.180000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.190000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.200000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.210000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.220000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.230000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.240000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.250000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.260000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.270000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.280000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.290000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.300000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.310000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.320000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.330000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.340000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.350000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.360000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.370000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.380000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.390000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.400000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.410000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.420000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.430000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.440000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.450000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.460000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.470000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.480000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.490000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.500000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.510000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.520000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.530000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.540000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.550000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.560000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.570000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.580000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.590000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.600000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.610000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.620000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.630000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.640000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.650000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.660000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.670000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.680000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.690000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.700000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.710000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.720000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.730000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.740000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.750000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.760000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.770000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.780000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.790000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.800000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.810000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.820000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.830000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.840000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.850000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.860000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.870000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.880000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.890000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.900000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.910000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.920000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.930000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.940000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.950000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.960000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.970000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.980000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
16.990000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.000000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.010000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.020000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.030000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.040000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.050000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.060000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.070000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.080000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.090000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.100000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.110000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.120000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.130000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.140000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.150000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.160000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.170000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.180000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.190000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.200000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.210000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.220000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.230000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.240000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.250000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.260000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.270000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.280000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.290000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.300000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.310000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.320000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.330000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.340000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.350000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.360000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.370000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.380000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.390000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.400000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.410000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.420000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.430000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.440000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.450000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.460000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.470000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.480000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.490000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.500000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.510000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.520000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.530000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.540000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.550000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.560000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.570000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.580000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.590000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.600000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.610000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.620000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.630000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.640000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.650000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.660000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.670000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.680000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.690000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.700000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.710000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.720000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.730000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.740000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.750000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.760000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.770000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.780000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.790000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.800000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.810000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.820000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.830000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.840000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.850000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.860000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.870000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.880000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.890000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.900000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.910000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.920000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.930000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.940000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.950000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.960000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.970000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.980000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
17.990000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.000000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.010000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.020000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.030000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.040000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.050000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.060000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.070000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.080000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.090000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.100000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.110000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.120000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.130000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.140000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.150000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.160000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.170000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.180000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.190000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.200000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.210000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.220000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.230000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.240000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.250000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.260000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.270000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.280000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.290000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.300000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.310000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.320000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.330000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.340000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.350000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.360000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.370000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.380000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.390000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.400000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.410000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.420000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.430000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.440000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.450000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.460000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.470000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.480000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.490000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.500000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.510000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.520000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.530000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.540000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.550000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.560000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.570000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.580000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.590000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.600000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.610000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.620000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.630000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.640000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.650000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.660000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.670000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.680000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.690000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.700000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.710000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.720000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.730000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.740000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.750000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.760000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.770000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.780000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.790000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.800000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.810000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.820000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.830000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.840000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.850000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.860000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.870000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.880000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.890000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.900000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.910000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.920000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.930000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.940000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.950000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.960000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.970000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.980000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
18.990000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.000000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.010000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.020000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.030000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.040000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.050000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.060000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.070000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.080000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.090000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.100000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.110000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.120000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.130000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.140000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.150000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.160000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.170000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.180000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.190000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.200000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.210000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.220000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
19.230000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
